BATTER_ID,BATTER_NAME
122497,J. T. Snow
118944,Minnie Mendoza
114039,Charlie Faust
492527,Mike Rojas
817845,Pedro Pastor
110520,Tony Balsamo
682641,Luis Matos
431028,Barry Fritz
699044,Miguel Ullola
114953,Ed Goodson
115784,Dutch Henry
670550,Nivaldo Rodriguez
115547,Earl Harrist
113598,Hugh Duffy
116409,Tommy Irwin
123456,Bill Tremel
150319,Josh Fogg
120178,Mike Pagliarulo
123874,Austin Walsh
120235,Billy Parker
408211,Kevin Cash
819147,Tommy Harris
594965,Daniel Ponce De Leon
119103,Paul Miller
111679,Henry Buker
593643,Hanser Alberto
817554,Vidal Richardson
113606,Jim Duggan
446003,Jairo Asencio
111696,Ernie Burch
133740,Bart Evans
115349,Darren Hall
215197,Matt Ginter
116417,Ray Jablonski
123252,Lee Thomas
110835,Terry Bell
452095,Tyler Flowers
119537,Tim Murchison
623437,Justin Topa
117140,Ollie Klee
113020,Sun Daly
114515,Chick Gagnon
113665,Red Durrett
121857,Jerry Schoonmaker
123823,Gee Walker
817214,Big Bill Smith
548389,Ross Stripling
430588,Fernando Nieve
121077,Andy Replogle
120988,Gary Redus
118415,Joe Mathes
116688,Gordon Jones
676194,Jackson Tetreault
118094,Eric Mackenzie
115916,Andy High
115854,Marty Herrmann
819408,Bill Gatewood
219494,Steve Rain
818049,Pepper Morgan
817550,Curtis Ricks
113592,Jim Duffalo
427184,Greg Gibson
820522,Plácido Bernal
671382,Cameron Foster
115443,Frank Hansford
110794,Andy Beene
458061,Germán Durán
112012,George Carman
605164,Dylan Bundy
110978,Oscar Bielaski
817516,Specs Roberts
120735,Les Powers
121663,Rey Sánchez
595284,Andrew Knapp
124711,Dick Young
656354,Austin Davis
123936,Cy Warmoth
121944,Dick Scott
119646,Frank Naleway
111440,Marv Breuer
475054,Chaz Roe
119488,Terry Mulholland
118947,Ramiro Mendoza
819612,Charley Evans
691725,Andrew Painter
122945,Frank Sullivan
114828,Joe Ginsberg
817165,Theolic Smith
642067,Mike Shawaryn
553970,Ángel Nesbitt
114404,Jimmy Freeman
119902,Pete O'Brien
119443,Charlie Moss
110969,Monte Beville
120935,Vic Raschi
819883,George Daniels
503077,Adam Hamari
123583,Billy Urbanski
136920,Brian Sikorski
116024,Danny Hoffman
120415,Robert Pérez
482386,Ron Kleinfelter
111386,Darrell Brandon
121160,Ken Richardson
118810,Jim Mcleod
430641,Blaine Boyer
111719,James Burke
112885,John Crowley
117540,Bill Lauterborn
570481,Erik González
112186,Ed Chandler
687952,Christian Encarnacion-Strand
430579,Elizardo Ramírez
118670,Alex Mcfarlan
112964,Cliff Curtis
123063,Len Swormstedt
111065,Sheriff Blake
122663,Joe Stanka
116687,Gary Jones
670288,Jake Fishman
121258,Joe Roa
429480,Jason Roach
818582,Raymon Lacy
435261,Zach Miner
817943,Johnnie Oden
427362,Jeff Nelson
548384,Brooks Raley
672820,Lenyn Sosa
117349,Jack Kucek
119871,Everett Nutter
122173,Steve Shirley
121390,Steve Rogers
111676,Jay Buhner
110386,Dennis Aust
124524,Dooley Womack
120623,Bill Pleis
407890,Colby Lewis
818450,Earnest Long
111412,Harry Brecheen
150268,Pedro Feliz
455119,Chris Martin
458924,Jonny Venters
115217,Mark Gubicza
123185,Jim Tennant
110735,Dave Beard
122981,Art Sunday
110467,Dave Baker
407796,John Foster
502748,Brad Peacock
112262,Lloyd Christenbury
113860,Jack Enright
110169,Andy Allison
656716,Zach Mckinstry
407860,Gustavo Chacín
453249,Jeff Manship
817344,Jesse Schaeffer
115186,Emil Gross
121681,Tommy Sandt
434636,Ángel Pagán
817864,Pastor Pareda
501983,Travis Snider
605204,J. D. Davis
121015,Joe Regan
124734,Geoff Zahn
112242,Cupid Childs
121596,Ken Ryan
113796,Roy Ellam
119958,Greg O'Halloran
117490,Gene Lansing
431147,Brian Poldberg
113916,George Estock
121951,Scott Scudder
137005,Kerry Robinson
114722,Dick Gernert
820587,Harry Barnes
110847,Marvin Benard
122950,Joe Sullivan
676812,Carson Mccusker
819273,Clarence Griffin
118425,Ron Mathis
430598,Jeremy Reed
643603,Tyler White
122242,Hack Simmons
115996,Ed Hock
113584,Jean Dubuc
112327,Jim Clark
120512,Adolfo Phillips
110115,Luis Alcaraz
110650,Vince Barton
502051,Josh Ravin
124170,Frank White
114238,Sam Fletcher
285080,Matt Miller
111321,Ken Boyer
124248,Fred Wigington
408221,Jason Young
122011,Scott Servais
666808,Camilo Doval
678011,Anthony Seigler
120749,Mel Preibisch
112744,Jack Coveney
665661,Shea Spitzbarth
668227,Randy Arozarena
666915,Bobby Dalbec
474256,Ryan Reid
701719,Tyler Samaniego
817964,Billy Norman
113993,George Fallon
116092,Jeff Holly
122934,Ed Sukla
124730,Chris Zachary
117799,Bob Linton
120187,Erv Palica
124165,Don White
121992,Dick Selma
119892,Dink O'Brien
112700,Phil Coridan
116618,Footer Johnson
118279,Phil Marchildon
817500,George Robinson
119688,Gary Neibauer
122277,Doug Sisk
672478,Jordan Diaz
686790,Trevor Mcdonald
124359,Jim Willis
493127,Akinori Iwamura
623433,Nick Anderson
609274,Elier Hernandez
123153,Scott Taylor
116625,Roy Johnson
276360,Wilfredo Rodríguez
572096,Trevor Rosenthal
112536,Jorge Comellas
427545,Tim Welke
818699,Al Jones
136726,Mike Kinkade
120276,Jim Pastorius
819106,Haynes
818595,Kirby
116066,Fred Holdsworth
114007,Monty Fariss
669224,Austin Wells
115357,John Halla
111329,Harry Boyles
119970,John Oldham
122526,Eddie Solomon
446868,Wilkin Castillo
120446,Parson Perryman
111455,Jim Brideweser
502046,Jeff Locke
122932,Gus Suhr
482394,Ben Trittipoe
119174,Don Minnick
122321,Scottie Slayback
572403,Drew Verhagen
113736,Charlie Eden
700452,Dan Zibell
817294,Shaw
110450,Cory Bailey
123978,Scott Watkins
119501,Sean Mulligan
124505,Ernie Wolf
663658,Thaddeus Ward
427081,Eric Cooper
558753,Brian Graham
113275,Bucky Dent
430584,Terry Tiffee
118470,Dave May
647351,Abraham Toro
117229,Len Koenecke
113907,Chuck Essegian
122137,Darrell Sherman
672851,Joan Adon
121621,Marc Sagmoen
431160,Jon Knott
407893,Mark Teixeira
605361,Nick Martini
120751,Mike Prendergast
816431,John Young
450265,Jordan Tata
818267,Bill Mccall
591720,Ronald Torreyes
118831,Billy Mcmillon
605304,Erik Johnson
431039,Bob Kenney
820755,Johnny Albertson
112764,Bobby Cox
664041,Jaylin Davis
121231,Bill Risley
519330,Steve Susdorf
124415,Nigel Wilson
819021,Ben Hill
111954,Tom Candiotti
120954,Johnny Ray
118615,Tom Mccreery
124779,Bud Zipfel
110809,Tim Belcher
120799,Alfonso Pulido
666560,Byung Ho Park
120907,Rafael Ramírez
425776,Dusty Bergman
118912,Phil Meeler
119119,Rudy Miller
489413,Casper Wells
117832,Jack Lively
675986,Canaan Smith-Njigba
111589,Bobby Brown
117082,Kevin King
113836,Chester Emerson
816692,Jack Watts
123925,Pete Ward
675989,Cody Bolton
121097,Gil Reyes
550298,Yorman Rodríguez
119597,Bill Murray
119788,Scott Nielsen
459939,Mitchell Boggs
543768,Travis Shaw
820671,Paul Arnold
114633,Gil Garrido
819148,Sammy Harris
117588,Bill Leard
456715,Lorenzo Cain
121208,Ernie Riles
119357,Lew Moren
120593,George Pipgras
115394,Jeffrey Hammonds
291565,Eric Byrnes
820377,Fred Brokaw
124699,Harley Young
150272,Damon Minor
818309,Forrest Mashaw
488689,Mike Baxter
122588,Paul Speraw
276348,Pedro Santana
457440,Dewon Day
111277,Rafael Bournigal
113378,Frank Dimichele
114615,Bill Gardner
122562,Steve Sparks
482641,Adrian Johnson
110447,Mark Bailey
113418,Fred Doe
121319,Jack Robinson
118897,Pat Meares
425503,Freddie Bynum
498487,Stephen Utter
118932,Luis Meléndez
111717,Frank Burke
113071,Harold Daugherty
111421,Herb Bremer
123892,Roxy Walters
592784,Colby Suggs
818620,Harry Kenyon
113883,Roger Erickson
452096,Darren Ford
621566,Matt Olson
121043,Art Reinhart
702795,Ryan Loutos
123015,Cy Swaim
517370,Jimmy Paredes
111242,Red Borom
489277,Rusty Ryal
116504,Al Javier
114635,Cliff Garrison
118532,Tim Mccabe
123174,Wilfredo Tejada
543333,Eric Hosmer
434479,Mike Hinckley
112277,Bubba Church
110302,Fred Archer
427454,Paul Schrieber
117080,Jim King
408306,Rocco Baldelli
112723,Chuck Cottier
122101,Jim Sheehan
117845,Frank Lobert
136602,Odalis Pérez
116646,Rex Johnston
124672,Ray Yochim
123009,Larry Sutton
120250,Mike Parrott
817735,Pierson
816793,Irving Vincent
820519,Berry
121081,Larry Ressler
124499,Jim Wohlford
119259,Aurelio Monteagudo
111805,Hank Butcher
123574,Jerry Upp
122808,Chuck Stobbs
133241,Rafael Medina
111466,John Briggs
670084,Nick Heath
519003,Pat Mccoy
113959,Buck Ewing
116041,George Hogan
111769,Al Burris
115385,Tom Hamilton
111267,Bob Botz
689958,Andrew Walters
118116,Elliott Maddox
121105,Danny Reynolds
819648,Mack Eggleston
818956,Bill Howard
118052,Pat Lyons
543424,John Lamb
114212,Al Flair
115809,Billy Herman
114517,Eddie Gaillard
622441,Rafael Bautista
121672,Reggie Sanders
489365,Josh Thole
400126,Delvin James
117213,Bill Knowlton
543031,Tyler Cloyd
425904,Luis Rodríguez
121523,Dave Rozema
114236,George Fletcher
607884,Paul Clemons
114567,Ron Gant
110490,Tracy Baker
456421,Stu Pomeranz
819494,Percy Forrest
124087,Jack Wentz
427469,Buck Showalter
643436,Ryan Mcbroom
124189,Steve White
123069,Jerry Tabb
494165,José Castro
121918,Jerry Schypinski
114718,Steve Gerkin
121444,Luis Rosado
114749,Frank Gibson
113392,George Distel
111927,Jim Campbell
116382,Gary Ignasiak
114128,Tommy Fine
452728,Dennis Dove
425486,John Webb
428642,Luis Montañez
117939,Slim Love
119593,Ray Murray
119304,Jimmy Moore
110965,Bill Bevens
800311,Didier Fuentes
120089,Wayne Osborne
115974,John Hinton
116122,Wally Hood
117980,Con Lucid
817150,Miguel Solís
122708,Bill Steele
114777,Joe Gilbert
695506,Jac Caglianone
118506,Ernie Mcanally
447849,Brian Horwitz
121690,Julio Santana
819884,George Dandy
111209,Buddy Booker
819637,Buster Emmett
110951,Don Bessent
668843,Conner Capel
592145,Jesse Biddle
606192,Teoscar Hernández
122704,William Stecher
120500,Monty Pfyl
700390,Derek Shomon
408299,Omar Infante
116015,Billy Hoeft
113587,Clise Dudley
124583,Rich Wortham
115695,Bronson Heflin
605490,Bubba Starling
492691,Larry Shepard
117052,Evans Killeen
121988,Epp Sell
115906,Bill Higdon
408050,Mike Ryan
117912,Davey Lopes
124007,Jim Weaver
110312,Alex Arias
668721,Payton Henry
121855,Otto Schomberg
112064,Joe Carter
118217,Robert Maloney
119339,Harry Moran
114721,Ed Gerner
817197,Gene Smith
112093,Larry Casian
818054,Morgan
451192,Jim Adduci
118439,Steve Matthias
118821,Joe Mcmanus
110225,Alf Anderson
110364,James Atkins
120558,Jack Pierce
115647,Bill Hayes
115313,Hinkey Haines
673962,Josh Jung
431166,Matt Pagnozzi
123093,Ted Tappe
116148,Bill Hopper
570731,Jonathan Schoop
455047,Jeff Ridgway
294697,Alex Cabrera
816561,Koney Williams
606466,Ketel Marte
434601,Pedro López
819244,Teddy Gunn
116958,Bob Kelly
621219,Alec Mills
687377,Orlando Ribalta
121718,Jimmie Savage
115291,Bump Hadley
118603,Bill Mccorry
111454,Ralph Brickner
119375,Ray Morgan
121003,Billy Reed
453857,Brock Peterson
110348,Ken Ash
521055,Maikel Cleto
116051,George Hogreiver
669398,Gage Workman
817186,J. Smith
622092,Kyle Zimmer
124674,Tony York
818313,Pablo Martínez
120527,Tom Phillips
117789,Doug Lindsey
111195,Tiny Bonham
524968,Jesús Montero
460044,Cesar Carrillo
111598,Walter Brown
122579,Tubby Spencer
819064,Ramón Heredía
820728,Toussaint Allen
119305,Jerry Moore
114874,Norm Glockson
285131,César Izturis
112642,William Coon
423824,Jason Jiménez
112525,Frank Colman
117541,George Lauzerique
121076,Bob Repass
664337,Miguel Yajure
120091,Charlie Osgood
111475,Ed Brinkman
113233,Luis Delgado
669952,Mitch White
605674,Ryan Wills
438989,Kevin Long
120360,Joe Peitz
112534,Merrill Combs
407094,Chris Booker
598265,Jackie Bradley
592773,Ryne Stanek
119608,Mike Mussina
663905,Travis Blankenhorn
116920,Hal Keller
818031,Dink Mothell
608379,Michael Wacha
115409,Jim Handiboe
700842,Eduardo Rivera
111521,Cal Broughton
112067,Paul Carter
110003,Don Aase
117856,Stu Locklin
446382,Brian Barton
817734,Nat Pierce
118015,Johnny Lush
669704,Kade Strowd
110401,Benny Ayala
115566,Mike Hartley
120082,Ozzie Osborn
115614,Gary Haught
118277,Firpo Marberry
113685,Jimmy Dykes
425506,Jody Gerut
820060,Morten Clark
425539,Hung-Chih Kuo
429841,Matt Diaz
121412,Red Rollings
112146,Phil Cavarretta
110742,Larry Bearnarth
111519,Frank Brosseau
124788,Frank Zupo
594762,Brett Bochy
605474,Matt Skole
121870,Al Schroll
116412,Orlando Isales
112620,Andy Cook
681882,Colin Selby
446264,Barry Enright
435218,Tony Giarratano
819088,Henderson
117790,Bill Lindsey
119504,Jim Mullen
112967,Fred Curtis
113715,Jack Easton
121528,Art Ruble
117495,Dave Lapoint
120795,Terry Puhl
660688,Keibert Ruiz
571761,Slade Heathcott
121056,Ken Reitz
150369,Julio Ramírez
122892,Al Strueve
449881,R. J. Swindle
407397,Esteban Germán
112890,Cal Crum
116315,Randy Hundley
500208,Yangervis Solarte
431143,Edwin Bellorin
113218,Ed Delahanty
117442,Tom Lampkin
500909,Mauricio Robles
116764,Pinky Jorgensen
622713,Engelb Vielma
114748,Charlie Gibson
121623,Johnny Sain
124749,Clint Zavaras
622772,Jimmy Cordero
120132,Bob Owchinko
690986,Kyle Harrison
120355,Charlie Peete
124139,Ed Wheeler
121083,Merv Rettenmund
123887,Jimmy Walsh
121249,Jim Rivera
111207,Everett Booe
113365,Steve Dillard
117318,Paul Krichell
110339,Gerry Arrigo
622103,Gerardo Reyes
518170,Jordany Valdespin
112776,Walt Craddock
122776,Bud Stewart
467827,Gerardo Parra
678009,Parker Meadows
112865,Lem Cross
118070,Bill Macdonald
118621,Phil Mccullough
694212,Samuel Basallo
820441,Lefty Bowe
471183,Waldis Joaquín
123124,Ben Taylor
276053,Brandon Larson
657141,Jordan Yamamoto
114620,Bob Garibaldi
115693,Don Heffner
111326,Jack Boyle
112822,Felipe Crespo
124698,Gerald Young
502100,Alex Presley
121535,Don Rudolph
111615,Bob Bruce
113643,Andy Dunning
113329,Edgar Díaz
114181,Cherokee Fisher
114279,Curry Foley
118430,Al Mattern
117956,George Lowe
663629,Ethan Small
123040,Mark Sweeney
817171,R. S. Smith
113748,Eddie Edmonson
111672,Charlie Buffinton
819913,Chance Cummings
580578,Perry Costello
820083,Thad Christopher
111736,Ellis Burks
118801,Pat Mclaughlin
458677,Justin Wilson
124101,Dwight Wertz
407883,Franklyn Germán
121099,Alberto Reyes
112463,Bert Cole
677954,Jordan Groshans
113843,Bob Emslie
545333,Trevor Bauer
605480,Mallex Smith
570799,Christian Villanueva
119514,Bob Muncrief
817174,Ollie Smith
235095,Dan Wheeler
110162,Rod Allen
680742,Jonathan Bowlan
117587,Fred Lear
124065,Don Welchel
820457,Pete Booker
115914,Bill Higgins
666211,Taylor Trammell
534631,Elih Villanueva
115360,Jack Hallett
669947,Jesse Scholtens
818804,Gentry Jessup
112969,Jack Curtis
237694,Mike Garcia
817849,Roy Partlow
682608,Peyton Gray
545343,Louis Head
120373,Jim Pena
110280,Norm Angelini
117102,Tom Kinslow
642659,Raynel Espinal
116883,Pat Keedy
114672,Pete Gebrian
664074,Cody Ponce
117728,Dan Lewandowski
120024,John O'Neil
818840,Gus James
446916,Mike Burns
112047,Ownie Carroll
150412,J. D. Smart
112819,Bernie Creger
122235,Tom Silverio
621244,José Berríos
592127,Johnny Barbato
122697,Joe Staton
111996,Fred Carl
818391,George Mack
110129,Manny Alexander
116191,Tyler Houston
119766,Rod Nichols
122381,Elmer Smith
114097,Mike Fetters
122605,Paul Spoljaric
491899,Dave Moore
121051,Bugs Reisigl
110237,George Anderson
676044,Bob Seymour
114338,Roy Foster
457517,Guilder Rodríguez
114377,Tito Francona
445156,Sean Marshall
425450,Rosman García
116757,Rip Jordan
118825,Greg Mcmichael
123440,John Trautwein
124192,Bill White
121082,Dino Restelli
435158,Keiichi Yabu
819001,Hodges
687515,Colby Thomas
119105,Ralph Miller
111187,Walt Bond
429709,Ramón Nivar
111955,John Caneira
150263,Ron Wright
433641,Mike Quade
427286,Brian Knight
111446,Tom Brewer
117291,Randy Kramer
123754,Dave Von Ohlen
110853,Alan Benes
444677,Rob Leary
117907,Brian Looney
115139,Pug Griffin
112398,Donn Clendenon
116453,Bucky Jacobs
112695,Terry Cornutt
693459,Kyler Fedko
118111,Kid Madden
123382,Charles Tolson
819693,Louis Dula
119599,Danny Murtaugh
121165,Lance Richbourg
121568,Jim Russell
116553,Ollie Johns
119680,Ron Necciai
122191,Chick Shorten
124472,Nick Wise
114947,Dwight Gooden
543853,Taylor Thompson
114446,Fred Frink
120397,Bob Pepper
114372,Earl Francis
663855,Jordan Hicks
119985,Dave Oliver
120049,George Orme
572913,Drew Hedman
461811,Josh Anderson
110848,Freddie Benavides
121369,Preacher Roe
460597,Jim Hoey
119073,Kohly Miller
111075,Coonie Blank
116645,Johnny Johnston
433589,Yusmeiro Petit
502285,Tyler Ladendorf
124310,Cy Williams
118772,Jim Mckeever
430667,Jerry Gil
608371,Lucas Sims
116738,Bill Jones
674441,Jacob Hurtubise
819503,Bob Ford
817211,Clyde Smith
120423,Cy Perkins
572751,Keith Butler
460648,Harvey García
115634,Marvin Hawley
121123,Bob Rhoads
434578,Joe Saunders
110200,Joe Altobelli
818615,Red Keys
117964,Dwight Lowry
123765,Paul Wachtel
122144,Norm Sherry
115426,John Hanna
570240,Félix Peña
453172,Jared Hughes
119397,Ed Morris
112756,George Cox
571665,Daniel Fields
114970,Sid Gordon
123829,Roy Walker
113766,Ben Egan
819502,Jimmy Ford
133221,Justin Speier
136605,Jeremy Giambi
450832,Jesse English
118517,Tom Mcavoy
119065,Darrell Miller
113212,Iván De Jesús
430571,John Gall
119956,Joe Ogrodowski
677060,Chad Stevens
121566,Harvey Russell
124383,Dan Wilson
680686,Josiah Gray
110469,Doug Baker
114739,Jason Giambi
818033,Lefty Moses
118424,Carl Mathias
678576,Wilkin Ramos
679032,Johan Rojas
123239,Lefty Thomas
120931,Earl Rapp
425476,Bobby Madritsch
605155,Colten Brewer
122259,Steve Simpson
124197,Burgess Whitehead
122763,Chuck Stevens
114712,Bob Geren
121008,Andy Reese
113747,Bob Edmondson
452150,Ryan Budde
116905,Frank Keffer
276518,Doug Nickle
121549,Chico Ruiz
122399,Hal Smith
664983,Jake Mccarthy
819759,Dillard
664059,Sam Haggerty
117460,Joe Landrum
670156,Miles Mastrobuoni
118819,Frank Mcmanus
607473,Chase Bradford
112998,Con Daily
820325,Jim Brown
454533,T. J. Bohn
817656,Johnny Pugh
111459,Al Bridwell
818160,Zell Miles
114755,Paul Gibson
113816,Rube Ellis
519071,Rey Navarro
819383,Henry Gillespie
121415,José Román
124692,Cy Young
665561,Rafael Marchán
663656,Kyle Tucker
124346,Wash Williams
663986,Trevor Stephan
124712,Bobby Young
818424,Honey Lott
110489,Tom Baker
124585,Craig Worthington
115530,Mickey Harris
110504,Jeff Baldwin
519082,Nick Noonan
113874,Joe Erautt
500765,Dayán Díaz
115630,Andy Hawkins
434438,Billy Buckner
116602,Joe Johnson
123707,Dave Veres
113136,Peaches Davis
425477,Robb Quinlan
124584,Al Worthington
817581,Pedro Regalado
506642,J. L. Wilkinson
150153,Nelson Figueroa
623454,Drew Anderson
816680,Jess Welch
122326,Tod Sloan
518614,Daniel Descalso
818950,Red Howard
110856,Ray Benge
818935,Charles Hudson
407862,Reed Johnson
680572,Adam Kloffenstein
123796,Rick Waits
113011,Bill Daley
114054,Jack Feller
570488,Phillips Valdéz
110149,Jamie Allen
116803,Jim Kaat
117003,Joe Keough
455976,Nick Markakis
681084,Tanner Andrews
818268,Frank Mcallister
118803,Warren Mclaughlin
643289,Mauricio Dubón
425880,Joe Hietpas
116216,Wilbur Howard
120333,Dickey Pearce
120029,Peaches O'Neill
123947,Mike Warren
117061,Gene Kimball
819706,Drummer
275932,Dernell Stenson
110981,Lou Bierbauer
120248,Lance Parrish
120244,José Parra
820381,Jesse Briscoe
116918,Mick Kelleher
277414,Chris Gissell
124491,Mike Witt
124761,Bob Zick
118690,Dan Mcgee
112320,Dave Clark
502210,Josh Reddick
112274,Loyd Christopher
119165,Rudy Minarcin
608331,Max Fried
115133,Tom Grieve
819151,Neal Harris
115196,Ernie Groth
121716,Rich Sauveur
434538,Francisco Liriano
427415,Gary Rausch
110719,Don Baylor
124281,Nick Willhite
131701,Rich Croushore
607374,Nick Tropeano
121012,Rich Reese
113761,Sherman Edwards
116160,Oscar Horstmann
641438,Shane Carle
492505,Bobby Magallanes
116812,Don Kainer
115723,Woodie Held
407891,Kevin Mench
820542,Joe Bell
682674,Victor Bericoto
593428,Xander Bogaerts
476454,Dellin Betances
473265,José De La Torre
112413,Brad Clontz
817088,Manuel Stewart
116278,Jim Hughes
636643,Tim Clodjeaux
110074,Bob Addy
118013,Scott Lusader
111375,Al Braithwood
114910,Chile Gómez
121967,Duke Sedgwick
543942,Rob Wooten
113846,Luis Encarnación
118179,Fritz Maisel
118862,Herb Mcquaid
110842,Jack Bellman
112065,Larry Carter
123164,Bill Taylor
817301,Jimmy Shamberger
111726,Mike Burke
572143,Burch Smith
453181,Matt Laporta
112671,Claude Corbitt
819764,Martín Dihigo
118196,Jerry Mallett
116266,Nat Hudson
446345,Michael Taylor
122074,Al Shaw
124725,Sal Yvars
111543,Drummond Brown
489231,John Raynor
113429,Lester Dole
110677,John Bates
119886,Frank Oberlin
113215,Bill Dekoning
121141,Len Rice
113880,Hank Erickson
122498,Bernie Snyder
594840,Matt Grace
337392,Britt Reames
111291,Billy Bowers
817319,Dick Seay
494884,Luis Natera
592348,Niko Goodrum
671922,Cade Smith
110172,Doug Allison
116498,Ray Jarvis
115841,José Herrera
818705,Jones
819921,Alex Crumbley
543434,Brett Lawrie
119618,Hi Myers
668964,Tobias Myers
664129,Geoff Hartlieb
502609,Danny Herrera
115347,Marc Hall
112341,Bob Clark
118030,Jerry Lynch
676962,Ben Brown
816557,Lem Williams
642092,Riley Smith
122696,Dave Staton
819218,Eppie Hamilton
681885,Evan Lee
150470,Tom Davey
816741,Willie Ward
121984,Kip Selbach
111907,Lou Camilli
122542,Elías Sosa
545348,Austin Maddox
592865,Taylor Williams
120967,Randy Ready
119567,Pat Murphy
119861,Rafael Novoa
474892,Chris Carter
118230,Ángel Mangual
117475,Dick Lange
434639,Scott Munter
115911,Pinky Higgins
117870,Howard Lohr
118432,Eddie Matteson
122524,Julio Solano
818100,Douglass Monroe
119402,Bugs Bennett
112660,Walker Cooper
445104,Brad Salmon
118164,Al Mahon
118141,Mike Magnante
523253,Logan Forsythe
121048,Bobby Reis
650347,Luís Madero
681481,Kerry Carpenter
114760,George Gick
669160,Dustin May
120912,Ken Ramos
427323,Leo Mazzone
123094,Tony Tarasco
571868,Marc Krauss
111580,Oliver Brown
121273,Skipper Roberts
123513,Jim Turner
117235,Dick Kokos
117269,Bill Koski
120319,Mike Paxton
124043,Carl Weilman
113088,Mark Davidson
818548,John Latting
115805,Ubaldo Heredia
475174,Yonder Alonso
110277,Wiman Andrus
114267,Jocko Flynn
111847,Enos Cabell
115367,Charlie Hallstrom
117027,Rick Kester
112610,Owen Conway
121184,Fred Rico
819649,Jim Elam
819749,Eddie Dixon
113813,Bob Elliott
116846,Bill Karlon
120895,Gary Rajsich
622497,Miguel Gómez
111529,Bob Brower
641447,Daniel Castano
112197,Frank Chapman
115328,Bob Hale
122582,Glenn Spencer
111574,Marty Brown
150194,Beiker Graterol
116415,Mike Ivie
407828,Matthew Cepicky
113496,Tom Dougherty
660431,Hector Perez
112884,Ed Crowley
641943,Joshua Palacios
114559,Bob Gamble
114861,Jim Gleeson
283210,Adam Hyzdu
110075,Morrie Aderholt
819111,Charley Hayes
674635,Chris Ruiz
111632,George Brunet
112910,Al Cuccinello
113542,Delos Drake
122703,Bill Stearns
119822,Gary Nolan
492514,Rouglas Odor
643466,Harrison Musgrave
118406,Mike Massey
446321,Ross Detwiler
119721,Jim Nettles
116347,Jerry Hurley
122063,Dick Sharon
502356,Tyler Robertson
119444,Mal Moss
118888,Charlie Mead
641658,Garrett Hampson
119111,Bob Miller
632813,Pat Madden
111169,Bill Bolden
476594,Robert Stock
116210,Lee Howard
818486,Red Lindsay
123876,Dave Walsh
120773,Buddy Pritchard
122813,Len Stockwell
118536,Bill Mccahan
425386,Jeremy Guthrie
431015,Del Black
111926,Hugh Campbell
110614,Johnny Barrett
114106,Cecil Fielder
122435,Mike Smith
656186,Dan Altavilla
820374,Brooks
122698,Arnold Statz
122792,Fred Stiely
664199,Taylor Clarke
119123,Tom Miller
116263,Jesse Hudson
621086,James Marvel
120497,Dan Pfister
112034,Amalio Carreño
116557,Rankin Johnson
501936,Matt Buschmann
123409,Dilson Torres
701542,Will Warren
118216,Jim Maloney
408110,Takahito Nomura
117636,Jim Lehew
121615,Ted Sadowski
115890,Jack Hickey
115106,Jim Greengrass
435438,Mike Esposito
115156,Denver Grigsby
459439,Jarrett Grube
111654,Jerry Buchek
677008,Heston Kjerstad
678022,Jack Perkins
115507,Mickey Harrington
113565,Karl Drews
122431,Mark Smith
115079,Scarborough Green
114621,Lou Garland
820676,Felipe Armas
120737,Phil Powers
112317,Earl Clark
112386,Doug Clemens
276352,Gary Knotts
817596,Bert Redwine
820435,Julie Bowers
663662,Daz Cameron
432625,Will Rudd
116973,Fred Kendall
122193,Clyde Shoun
690916,Richard Fitts
493337,Yunesky Maya
453273,Michael Crotta
643290,Justin Dunn
120151,Ed Pabst
683146,Brett Baty
113291,Delino Deshields
114302,Gene Ford
622168,Yairo Muñoz
623949,Clint Vondrak
124751,Joe Zdeb
112607,Jack Conway
114055,Bob Feller
115206,Tom Grubbs
112035,Cam Carreon
660650,Dérmis García
119107,Randy Miller
488748,Ryan Buchter
120229,Harry Parker
429661,Carlos Alfonso
123683,Coot Veal
117192,Jack Knight
114993,Ted Goulait
121341,Rich Rodas
441266,Jeff Harris
116380,Raúl Ibañez
111214,Bret Boone
110758,George Beck
818475,L. D. Livingston
462515,Miguel Socolovich
120372,Hipólito Peña
476601,Michael Bowden
124136,Woody Wheaton
119745,Fred Newman
117572,Hillis Layne
817518,Roy Roberts
119186,Mike Misuraca
820585,Herb Barnhill
122145,Barry Shetrone
816963,Thompson
115014,John Graff
408206,Brett Myers
124606,Joe Wright
150242,Jae Weong Seo
111087,Steve Blateric
120777,George Proeser
118050,Harry Lyons
450315,Brandon Allen
445197,Mike Dunn
110475,George Baker
681460,Brooks Baldwin
695611,Gage Jump
124624,Yats Wuestling
434637,Matt Lindstrom
433218,Chad Broski
817972,Billy Nicholas
117340,Mike Krukow
117178,Chris Knapp
669165,Kyle Hurt
123315,Lou Thornton
110628,Frank Barron
124697,George Young
120073,Junior Ortiz
114117,Jesús Figueroa
118589,George Mcconnell
518972,Trystan Magnuson
407861,Orlando Hudson
687957,Dustin Harris
111066,Linc Blakely
150063,Wade Miller
110205,Orlando Álvarez
641319,Carlos Asuaje
122313,Jim Slaton
112812,Pat Creeden
111441,Tony Brewer
663609,Luken Baker
807713,Matt Shaw
114410,Marvin Freeman
691042,Willie Traynor
117067,Bruce Kimm
111778,Ellis Burton
493128,Munenori Kawasaki
